RSSI1,RSSI2,RSSI3,RSSI4,X,Y
65,69,55,68,7,1
61,79,55,63,7,1
65,69,55,63,7,1
65,72,55,68,7,1
60,79,56,67,7,1
65,69,56,63,7,1
60,69,55,63,7,1
60,72,56,63,7,1
65,71,55,68,7,1
61,76,56,68,7,1
66,69,56,63,7,1
65,77,57,63,7,1
61,72,55,63,7,1
61,69,57,68,7,1
60,77,56,67,7,1
61,71,56,64,7,1
60,78,56,68,7,1
60,69,56,63,7,1
60,79,56,63,7,1
61,78,56,63,7,1
64,73,57,60,8,1
64,75,62,54,8,1
65,73,61,58,8,1
65,75,61,60,8,1
63,77,62,54,8,1
65,74,57,60,8,1
64,80,60,54,8,1
65,80,62,54,8,1
64,81,57,61,8,1
64,76,57,60,8,1
64,76,62,58,8,1
65,81,61,61,8,1
64,81,61,54,8,1
63,76,60,53,8,1
63,74,57,61,8,1
65,78,60,61,8,1
65,80,62,54,8,1
64,73,61,58,8,1
65,81,61,58,8,1
64,74,62,53,8,1
65,80,61,61,8,1
65,73,60,54,8,1
64,77,57,58,8,1
65,76,57,58,8,1
65,77,61,54,8,1
64,77,57,54,8,1
64,74,60,54,8,1
64,81,61,58,8,1
65,78,61,54,8,1
64,77,62,58,8,1
64,82,57,54,8,1
64,81,60,58,8,1
64,74,57,54,8,1
64,73,61,61,8,1
63,81,57,54,8,1
64,73,61,54,8,1
65,82,57,60,8,1
63,73,61,58,8,1
63,74,61,58,8,1
63,77,60,58,8,1
63,73,61,58,8,1
64,75,61,58,8,1
63,77,57,54,8,1
63,77,57,58,8,1
63,79,61,60,8,1
63,82,61,54,8,1
63,83,61,61,8,1
64,81,61,53,8,1
64,81,61,59,8,1
64,77,61,58,8,1
64,78,61,54,8,1
64,73,61,61,8,1
63,73,62,61,8,1
64,77,57,58,8,1
64,74,57,58,8,1
63,74,57,60,8,1
65,74,60,61,8,1
63,75,57,61,8,1
64,80,60,58,8,1
63,80,62,54,8,1
65,74,57,59,8,1
63,81,61,54,8,1
63,81,57,61,8,1
65,76,61,54,8,1
65,75,57,54,8,1
63,79,61,58,8,1
64,75,61,60,8,1
65,72,60,58,8,1
64,77,60,58,8,1
65,77,61,54,8,1
64,82,62,54,8,1
64,80,57,60,8,1
64,80,61,58,8,1
65,77,62,58,8,1
64,76,60,58,8,1
63,72,62,53,8,1
65,72,62,61,8,1
64,75,57,53,8,1
64,73,57,61,8,1
64,72,57,54,8,1
64,71,62,61,8,1
65,74,62,54,8,1
64,74,61,58,8,1
63,71,57,60,8,1
64,72,60,61,8,1
64,76,57,53,8,1
63,71,62,58,8,1
64,72,60,61,8,1
63,83,57,53,8,1
63,82,60,60,8,1
65,75,62,54,8,1
63,77,57,61,8,1
63,73,61,58,8,1
63,74,60,53,8,1
64,81,57,58,8,1
63,86,60,60,8,1
63,76,62,61,8,1
63,77,57,58,8,1
63,77,57,61,8,1
63,73,61,60,8,1
64,81,60,53,8,1
63,80,57,58,8,1
63,80,60,58,8,1
63,75,57,58,8,1
65,75,61,60,8,1
65,73,61,61,8,1
65,81,60,53,8,1
65,76,57,61,8,1
65,75,57,53,8,1
63,72,61,58,8,1
65,72,62,60,8,1
63,75,60,61,8,1
65,72,57,60,8,1
63,72,61,58,8,1
65,75,60,53,8,1
63,75,61,58,8,1
63,80,60,53,8,1
66,81,62,53,8,1
65,81,60,59,8,1
65,81,57,61,8,1
63,72,60,59,8,1
63,76,60,58,8,1
64,72,60,58,8,1
65,80,57,59,8,1
64,79,60,59,8,1
64,80,61,58,8,1
65,76,61,59,8,1
64,75,60,60,8,1
65,73,57,61,8,1
65,72,60,60,8,1
65,72,60,53,8,1
65,80,61,58,8,1
64,75,60,61,8,1
65,80,61,61,8,1
65,81,62,61,8,1
65,72,62,58,8,1
65,75,60,54,8,1
65,75,57,58,8,1
65,71,57,54,8,1
64,76,60,59,8,1
64,80,61,60,8,1
64,76,57,54,8,1
65,81,61,58,8,1
63,72,61,54,8,1
64,72,60,54,8,1
63,71,62,59,8,1
63,75,61,60,8,1
65,75,60,53,8,1
64,72,61,60,8,1
65,75,62,58,8,1
64,75,61,58,8,1
64,75,61,53,8,1
64,81,62,58,8,1
64,81,60,53,8,1
64,81,57,54,8,1
63,75,61,59,8,1
65,81,57,58,8,1
63,71,60,58,8,1
63,81,57,53,8,1
64,75,61,53,8,1
64,75,60,57,8,1
65,75,60,59,8,1
65,81,57,58,8,1
65,75,61,58,8,1
63,72,56,58,8,1
64,75,61,53,8,1
65,76,60,58,8,1
64,75,57,53,8,1
63,75,60,58,8,1
65,75,62,60,8,1
64,75,60,61,8,1
65,71,62,59,8,1
63,71,61,54,8,1
63,71,60,60,8,1
64,81,57,58,8,1
65,75,60,53,8,1
64,81,57,60,8,1
64,81,61,61,8,1
64,71,60,60,8,1
65,72,57,58,8,1
63,71,61,58,8,1
65,72,57,53,8,1
64,75,61,58,8,1
65,71,62,58,8,1
65,81,57,61,8,1
64,75,57,60,8,1
64,81,62,61,8,1
65,75,62,58,8,1
64,75,61,60,8,1
63,75,57,60,8,1
63,75,62,53,8,1
63,71,60,58,8,1
65,70,63,45,9,1
63,65,63,44,9,1
63,65,63,45,9,1
65,68,65,45,9,1
63,65,65,44,9,1
70,69,65,45,9,1
63,68,65,45,9,1
65,65,63,45,9,1
69,65,63,45,9,1
63,69,65,45,9,1
65,66,65,45,9,1
64,66,63,45,9,1
65,70,63,45,9,1
65,68,65,45,9,1
63,68,63,44,9,1
71,68,65,45,9,1
64,69,65,45,9,1
65,66,65,45,9,1
65,67,64,44,9,1
66,65,65,44,9,1
65,66,65,45,9,1
64,67,63,44,9,1
64,68,63,44,9,1
70,69,65,44,9,1
65,66,65,45,9,1
70,70,65,45,9,1
64,66,63,45,9,1
64,65,65,45,9,1
71,70,63,45,9,1
64,68,65,45,9,1
65,68,65,45,9,1
65,69,63,45,9,1
71,66,63,45,9,1
64,65,65,45,9,1
71,68,65,44,9,1
63,66,65,44,9,1
71,69,65,45,9,1
63,68,63,45,9,1
65,68,65,44,9,1
63,71,65,45,9,1
71,66,65,44,9,1
71,70,65,45,9,1
63,69,65,44,9,1
71,65,63,45,9,1
65,70,63,45,9,1
63,70,65,44,9,1
63,70,65,45,9,1
64,69,65,44,9,1
63,66,63,45,9,1
71,68,65,45,9,1
63,68,65,44,9,1
63,69,65,45,9,1
70,70,63,45,9,1
71,68,65,45,9,1
63,66,65,45,9,1
63,71,65,45,9,1
63,68,65,44,9,1
65,65,65,44,9,1
63,70,65,44,9,1
71,65,65,44,9,1
70,65,63,45,9,1
63,65,65,45,9,1
71,65,63,45,9,1
71,68,65,44,9,1
65,70,65,44,9,1
63,70,63,44,9,1
65,68,65,44,9,1
71,66,63,45,9,1
63,66,65,44,9,1
63,68,63,45,9,1
63,68,65,45,9,1
63,69,64,44,9,1
65,69,65,44,9,1
63,69,63,44,9,1
63,70,63,45,9,1
70,69,65,45,9,1
65,70,65,44,9,1
70,68,63,45,9,1
71,70,63,45,9,1
65,66,63,45,9,1
69,70,65,44,9,1
65,65,63,45,9,1
70,70,63,44,9,1
71,70,65,45,9,1
71,65,65,45,9,1
71,65,64,44,9,1
63,70,65,45,9,1
65,70,65,45,9,1
65,70,63,45,9,1
71,70,65,45,9,1
65,70,65,45,9,1
71,70,63,45,9,1
63,65,64,44,9,1
71,67,63,45,9,1
65,69,64,44,9,1
65,71,65,45,9,1
65,65,65,45,9,1
71,69,65,45,9,1
63,65,65,45,9,1
65,69,65,45,9,1
65,70,65,45,9,1
65,68,65,45,9,1
63,65,65,45,9,1
65,65,65,44,9,1
65,70,65,45,9,1
65,68,65,44,9,1
65,69,65,44,9,1
71,66,65,45,9,1
71,66,65,44,9,1
63,65,63,45,9,1
63,65,63,45,9,1
65,65,63,45,9,1
65,65,65,44,9,1
63,69,65,45,9,1
70,68,65,44,9,1
65,70,63,44,9,1
71,68,63,45,9,1
63,65,65,44,9,1
65,69,65,44,9,1
63,70,65,44,9,1
65,70,65,45,9,1
71,65,65,45,9,1
71,65,65,44,9,1
65,65,63,44,9,1
65,65,65,44,9,1
65,70,65,44,9,1
65,68,65,44,9,1
71,65,65,45,9,1
71,65,65,45,9,1
71,68,63,44,9,1
65,70,63,45,9,1
65,70,63,45,9,1
65,70,65,45,9,1
65,69,63,44,9,1
71,70,65,44,9,1
63,69,65,45,9,1
65,68,63,45,9,1
63,69,65,45,9,1
65,65,65,45,9,1
66,69,65,44,9,1
66,70,65,45,9,1
66,65,65,44,9,1
71,66,65,45,9,1
71,65,65,44,9,1
66,69,63,45,9,1
65,65,65,45,9,1
65,66,63,44,9,1
63,65,65,45,9,1
63,69,65,45,9,1
71,66,65,44,9,1
63,65,63,44,9,1
66,69,65,45,9,1
66,65,63,45,9,1
63,65,64,44,9,1
71,65,65,45,9,1
65,65,63,45,9,1
65,69,65,45,9,1
71,66,63,44,9,1
63,66,63,44,9,1
65,69,65,44,9,1
63,65,63,44,9,1
63,69,65,45,9,1
63,69,63,45,9,1
65,70,63,45,9,1
63,69,63,45,9,1
65,66,63,45,9,1
65,69,63,44,9,1
63,69,65,45,9,1
63,69,63,45,9,1
63,69,65,45,9,1
63,65,65,45,9,1
66,69,65,44,9,1
66,66,65,45,9,1
70,69,63,45,9,1
66,69,65,44,9,1
71,65,65,45,9,1
71,66,65,45,9,1
71,65,65,44,9,1
71,70,65,44,9,1
71,69,65,45,9,1
71,69,64,45,9,1
63,65,63,45,9,1
63,65,63,45,9,1
63,70,65,45,9,1
63,66,65,45,9,1
65,65,65,44,9,1
65,69,65,45,9,1
71,68,65,44,9,1
65,66,63,45,9,1
71,69,63,45,9,1
63,66,65,44,9,1
63,70,63,45,9,1
63,66,65,44,9,1
63,70,65,45,9,1
65,65,63,44,9,1
63,66,63,44,9,1
65,66,64,44,9,1
65,69,65,45,9,1
65,65,65,45,9,1
71,65,63,44,9,1
53,56,66,70,1,2
51,56,69,66,1,2
51,58,66,66,1,2
53,57,65,66,1,2
51,57,66,66,1,2
53,57,65,78,1,2
52,56,70,83,1,2
51,56,69,79,1,2
53,56,66,65,1,2
51,56,66,84,1,2
53,57,66,71,1,2
51,57,69,84,1,2
53,56,71,70,1,2
51,56,66,89,1,2
51,58,66,70,1,2
51,58,65,83,1,2
51,58,69,83,1,2
53,58,65,66,1,2
51,56,66,70,1,2
53,57,66,70,1,2
51,56,65,83,1,2
51,56,69,70,1,2
51,57,66,66,1,2
53,57,65,66,1,2
51,58,65,70,1,2
51,56,66,83,1,2
51,58,69,65,1,2
51,56,69,65,1,2
53,58,65,83,1,2
51,56,69,70,1,2
51,57,65,83,1,2
53,58,65,65,1,2
53,57,71,65,1,2
51,58,69,79,1,2
51,58,66,66,1,2
51,56,69,66,1,2
51,56,66,70,1,2
51,57,69,66,1,2
53,57,65,66,1,2
51,58,69,66,1,2
53,58,66,82,1,2
53,56,65,83,1,2
51,57,65,82,1,2
51,57,69,66,1,2
53,57,69,66,1,2
53,58,65,70,1,2
51,57,69,71,1,2
51,56,65,81,1,2
51,57,65,81,1,2
51,57,65,66,1,2
51,58,66,66,1,2
51,58,65,71,1,2
51,57,65,66,1,2
51,57,66,83,1,2
51,59,69,66,1,2
51,57,69,85,1,2
53,56,66,83,1,2
52,58,69,67,1,2
53,57,69,66,1,2
51,57,66,83,1,2
53,57,66,70,1,2
51,57,65,84,1,2
53,57,66,84,1,2
52,56,66,84,1,2
51,56,69,70,1,2
52,58,69,70,1,2
52,57,69,83,1,2
52,56,66,84,1,2
51,56,66,66,1,2
53,58,69,66,1,2
52,58,66,66,1,2
51,58,69,67,1,2
51,56,66,66,1,2
51,56,66,67,1,2
51,56,66,70,1,2
53,57,69,83,1,2
53,56,66,66,1,2
51,58,65,83,1,2
53,58,66,67,1,2
52,57,65,66,1,2
52,58,69,66,1,2
51,56,69,70,1,2
53,58,66,66,1,2
53,58,66,84,1,2
51,57,69,66,1,2
53,56,65,66,1,2
51,56,65,84,1,2
52,56,65,70,1,2
51,56,66,66,1,2
51,56,69,66,1,2
53,57,65,66,1,2
52,56,69,86,1,2
51,57,69,70,1,2
52,58,66,83,1,2
51,58,66,66,1,2
51,58,66,66,1,2
51,57,69,84,1,2
53,56,69,83,1,2
53,56,66,66,1,2
52,56,65,66,1,2
52,58,66,71,1,2
52,56,65,66,1,2
51,57,66,70,1,2
52,58,65,66,1,2
51,57,66,70,1,2
51,57,66,71,1,2
52,57,69,66,1,2
51,57,69,66,1,2
51,57,69,83,1,2
51,57,69,66,1,2
53,57,66,66,1,2
52,57,65,66,1,2
52,58,65,70,1,2
52,56,66,70,1,2
51,58,66,66,1,2
53,57,66,83,1,2
51,56,66,66,1,2
53,57,66,71,1,2
51,58,66,66,1,2
52,56,65,85,1,2
51,57,66,83,1,2
51,57,69,71,1,2
52,56,65,83,1,2
51,57,69,66,1,2
51,56,66,66,1,2
51,58,65,70,1,2
52,58,66,70,1,2
52,56,69,67,1,2
51,58,66,82,1,2
51,56,65,66,1,2
53,56,66,66,1,2
50,54,61,68,2,2
48,55,61,69,2,2
47,54,61,68,2,2
49,54,66,67,2,2
49,58,61,68,2,2
48,54,66,69,2,2
48,58,66,67,2,2
48,58,75,68,2,2
50,58,66,68,2,2
48,54,75,67,2,2
48,58,61,67,2,2
48,58,75,68,2,2
48,54,67,67,2,2
48,58,61,68,2,2
49,58,61,67,2,2
48,54,66,68,2,2
49,54,74,68,2,2
49,54,61,68,2,2
49,54,61,68,2,2
49,58,66,68,2,2
48,54,61,68,2,2
48,58,67,68,2,2
49,54,61,68,2,2
48,54,66,68,2,2
49,58,75,68,2,2
48,54,66,68,2,2
49,54,66,67,2,2
48,54,61,68,2,2
49,54,61,68,2,2
48,58,61,68,2,2
49,54,66,68,2,2
49,54,66,68,2,2
50,57,67,73,2,2
49,54,66,66,2,2
48,54,74,68,2,2
48,54,66,67,2,2
49,54,75,68,2,2
49,55,75,68,2,2
48,54,61,67,2,2
48,58,75,68,2,2
48,54,67,68,2,2
50,58,61,68,2,2
48,58,75,68,2,2
48,54,66,69,2,2
48,54,61,69,2,2
48,54,61,68,2,2
48,54,67,68,2,2
48,54,61,67,2,2
49,54,61,69,2,2
48,54,66,68,2,2
48,54,61,68,2,2
49,54,61,69,2,2
49,54,61,69,2,2
49,58,75,68,2,2
49,58,66,69,2,2
48,54,66,69,2,2
48,54,66,67,2,2
49,58,75,67,2,2
48,54,75,68,2,2
48,58,61,67,2,2
48,54,75,68,2,2
48,54,61,68,2,2
48,54,61,67,2,2
48,58,61,68,2,2
48,54,75,66,2,2
49,54,60,68,2,2
48,54,66,68,2,2
48,54,66,68,2,2
49,58,67,69,2,2
48,58,75,68,2,2
48,54,75,68,2,2
48,58,66,68,2,2
48,54,66,68,2,2
48,54,66,68,2,2
49,54,61,69,2,2
49,54,61,68,2,2
48,58,61,68,2,2
48,58,67,67,2,2
48,54,66,68,2,2
48,54,67,67,2,2
48,54,61,66,2,2
48,58,61,68,2,2
49,54,75,66,2,2
49,54,66,68,2,2
49,54,75,68,2,2
49,54,66,67,2,2
49,58,68,68,2,2
48,58,61,67,2,2
48,58,61,67,2,2
49,58,61,68,2,2
49,54,66,68,2,2
49,54,61,68,2,2
48,54,75,68,2,2
48,58,61,69,2,2
48,58,75,67,2,2
48,54,67,68,2,2
49,54,74,67,2,2
49,54,61,68,2,2
49,58,66,68,2,2
48,58,75,68,2,2
48,54,60,66,2,2
48,58,61,69,2,2
48,58,75,66,2,2
48,55,65,67,2,2
48,54,61,67,2,2
48,58,75,68,2,2
49,54,67,67,2,2
48,54,67,67,2,2
49,58,67,68,2,2
49,58,61,67,2,2
48,58,61,68,2,2
48,57,67,67,2,2
48,54,61,68,2,2
48,54,60,67,2,2
48,54,75,67,2,2
48,54,66,68,2,2
48,54,66,67,2,2
48,54,67,68,2,2
48,54,67,69,2,2
48,57,61,68,2,2
48,54,61,68,2,2
48,54,75,68,2,2
48,54,75,68,2,2
48,57,67,68,2,2
48,57,61,68,2,2
49,54,67,68,2,2
49,58,60,68,2,2
48,57,75,67,2,2
48,54,75,66,2,2
48,54,61,68,2,2
48,58,66,68,2,2
49,54,63,67,2,2
48,58,60,67,2,2
48,58,61,66,2,2
48,54,68,69,2,2
48,54,61,68,2,2
48,58,75,69,2,2
49,54,75,69,2,2
49,54,60,67,2,2
48,59,75,67,2,2
47,54,60,66,2,2
48,59,69,63,2,2
48,54,60,65,2,2
48,54,60,68,2,2
48,54,63,66,2,2
48,57,58,67,2,2
48,55,59,69,2,2
48,58,72,69,2,2
48,55,64,68,2,2
48,57,80,68,2,2
48,58,67,68,2,2
50,54,61,68,2,2
48,58,75,68,2,2
48,54,60,68,2,2
48,58,61,67,2,2
49,54,61,68,2,2
48,58,61,68,2,2
48,58,76,68,2,2
48,55,75,68,2,2
48,58,75,68,2,2
48,54,61,68,2,2
48,58,67,66,2,2
48,54,77,68,2,2
49,54,77,68,2,2
48,54,67,67,2,2
49,58,67,68,2,2
49,54,76,67,2,2
48,54,67,68,2,2
48,58,61,67,2,2
49,54,67,66,2,2
49,54,61,67,2,2
48,58,66,67,2,2
48,57,73,68,2,2
48,54,61,70,2,2
48,58,61,67,2,2
48,58,77,68,2,2
53,63,71,69,3,2
51,62,64,65,3,2
57,64,63,69,3,2
53,63,66,65,3,2
53,63,68,64,3,2
57,64,68,69,3,2
53,63,71,65,3,2
51,63,64,65,3,2
53,63,64,65,3,2
57,63,63,68,3,2
54,64,63,65,3,2
57,63,67,69,3,2
53,62,63,68,3,2
57,63,71,69,3,2
57,63,67,69,3,2
57,62,72,65,3,2
57,61,68,65,3,2
53,65,67,66,3,2
57,66,66,66,3,2
52,63,71,68,3,2
57,62,64,69,3,2
53,62,66,64,3,2
57,63,71,65,3,2
53,65,65,69,3,2
52,64,65,70,3,2
57,62,67,66,3,2
51,62,66,71,3,2
51,63,72,70,3,2
51,63,63,73,3,2
54,65,71,65,3,2
51,63,66,66,3,2
51,63,66,70,3,2
53,63,67,69,3,2
57,63,67,66,3,2
51,63,72,64,3,2
57,63,72,66,3,2
51,63,67,66,3,2
57,63,67,66,3,2
53,63,67,66,3,2
53,63,67,64,3,2
57,63,67,66,3,2
53,63,72,66,3,2
57,62,72,66,3,2
57,63,67,64,3,2
51,63,72,66,3,2
53,63,72,66,3,2
57,63,64,69,3,2
53,63,72,64,3,2
51,63,67,69,3,2
51,63,72,66,3,2
57,63,67,65,3,2
57,63,72,69,3,2
53,63,67,64,3,2
53,63,72,69,3,2
51,62,64,66,3,2
53,63,72,64,3,2
57,63,67,66,3,2
51,63,64,64,3,2
51,63,67,66,3,2
51,62,67,66,3,2
53,63,64,64,3,2
51,62,64,66,3,2
51,63,64,66,3,2
57,63,66,64,3,2
51,63,64,64,3,2
57,63,67,66,3,2
53,64,67,69,3,2
57,63,64,64,3,2
57,63,64,66,3,2
57,63,67,69,3,2
53,63,64,66,3,2
53,63,72,69,3,2
57,63,64,69,3,2
51,63,72,69,3,2
51,62,72,66,3,2
53,63,64,64,3,2
53,63,67,69,3,2
51,63,72,69,3,2
51,62,72,69,3,2
51,63,64,69,3,2
53,62,67,69,3,2
53,63,64,69,3,2
53,63,64,64,3,2
57,63,67,69,3,2
53,63,71,69,3,2
51,62,67,65,3,2
53,62,64,65,3,2
57,63,64,69,3,2
57,62,64,66,3,2
51,63,67,66,3,2
51,63,73,64,3,2
53,63,72,66,3,2
51,63,72,66,3,2
51,62,67,69,3,2
53,62,67,66,3,2
53,63,64,66,3,2
51,62,73,64,3,2
53,63,67,64,3,2
57,62,72,69,3,2
51,63,72,66,3,2
53,62,63,64,3,2
53,63,72,64,3,2
53,63,72,69,3,2
51,62,67,66,3,2
53,63,63,64,3,2
57,63,64,64,3,2
51,63,72,66,3,2
51,64,64,64,3,2
51,63,67,66,3,2
57,62,64,69,3,2
57,63,67,66,3,2
57,63,64,64,3,2
57,63,67,64,3,2
51,62,72,66,3,2
51,63,67,66,3,2
51,63,72,69,3,2
57,63,72,69,3,2
57,63,67,64,3,2
51,62,72,69,3,2
51,62,67,66,3,2
53,63,64,65,3,2
53,63,72,69,3,2
51,63,67,64,3,2
53,63,72,65,3,2
51,63,72,66,3,2
57,63,72,64,3,2
53,63,67,66,3,2
51,63,72,65,3,2
53,62,64,65,3,2
57,63,64,64,3,2
57,63,72,69,3,2
57,63,64,69,3,2
57,63,72,64,3,2
51,63,67,66,3,2
53,63,72,69,3,2
53,62,67,64,3,2
57,63,64,69,3,2
57,62,67,66,3,2
53,62,67,69,3,2
53,63,67,64,3,2
53,63,72,64,3,2
51,63,64,66,3,2
57,63,67,66,3,2
51,63,67,64,3,2
51,63,72,66,3,2
51,63,67,69,3,2
57,63,67,69,3,2
53,63,72,69,3,2
53,63,64,66,3,2
57,63,67,64,3,2
53,63,72,65,3,2
53,62,72,64,3,2
57,63,72,64,3,2
57,63,72,66,3,2
51,62,67,66,3,2
57,62,67,69,3,2
53,62,72,66,3,2
51,63,64,64,3,2
57,62,72,69,3,2
57,63,72,69,3,2
51,63,67,69,3,2
53,63,67,66,3,2
51,63,72,66,3,2
53,63,72,69,3,2
51,62,64,64,3,2
53,63,64,66,3,2
53,62,67,69,3,2
51,63,72,66,3,2
51,63,72,66,3,2
53,63,64,66,3,2
53,63,72,69,3,2
53,62,64,64,3,2
53,63,67,69,3,2
57,63,64,64,3,2
51,62,64,69,3,2
51,63,67,66,3,2
53,63,72,66,3,2
57,62,67,66,3,2
57,63,67,64,3,2
53,63,67,66,3,2
53,62,72,69,3,2
53,62,64,66,3,2
57,62,64,69,3,2
57,62,72,66,3,2
57,63,72,64,3,2
53,62,71,66,3,2
53,63,72,64,3,2
53,62,72,64,3,2
51,63,67,64,3,2
51,63,67,66,3,2
57,63,72,64,3,2
57,63,72,64,3,2
51,62,64,64,3,2
51,63,64,66,3,2
54,63,64,66,3,2
53,63,64,69,3,2
51,63,64,65,3,2
53,62,72,69,3,2
51,63,64,66,3,2
53,63,67,66,3,2
51,63,67,69,3,2
51,63,72,64,3,2
53,62,64,64,3,2
51,62,67,69,3,2
53,63,72,69,3,2
57,62,64,66,3,2
57,63,64,69,3,2
51,62,67,66,3,2
53,63,72,69,3,2
51,62,67,69,3,2
53,63,64,64,3,2
51,63,67,66,3,2
53,63,72,69,3,2
53,63,67,69,3,2
53,63,67,66,3,2
57,63,67,66,3,2
57,62,72,69,3,2
57,63,67,67,3,2
53,62,67,64,3,2
57,63,64,69,3,2
57,63,72,66,3,2
57,62,67,69,3,2
54,63,66,64,3,2
51,63,64,66,3,2
51,62,72,69,3,2
57,63,64,64,3,2
53,63,64,64,3,2
53,63,67,69,3,2
53,63,67,69,3,2
51,62,72,69,3,2
57,63,67,66,3,2
57,62,64,69,3,2
53,63,67,66,3,2
57,62,67,66,3,2
53,62,67,65,3,2
53,62,64,66,3,2
51,63,72,69,3,2
57,62,64,64,3,2
51,62,64,70,3,2
53,63,67,66,3,2
57,63,64,64,3,2
57,63,67,66,3,2
51,62,72,64,3,2
51,63,64,70,3,2
51,63,64,64,3,2
57,62,64,64,3,2
53,63,72,69,3,2
51,63,67,66,3,2
53,62,67,69,3,2
51,63,67,70,3,2
53,63,67,66,3,2
53,63,72,64,3,2
53,62,72,66,3,2
51,63,64,69,3,2
51,63,72,70,3,2
53,63,64,69,3,2
57,63,64,66,3,2
53,63,72,66,3,2
57,62,64,69,3,2
57,63,67,64,3,2
53,63,64,64,3,2
51,63,64,66,3,2
57,63,67,69,3,2
51,63,72,66,3,2
53,63,72,66,3,2
53,63,72,64,3,2
57,63,67,66,3,2
51,63,72,64,3,2
57,63,64,66,3,2
53,63,64,66,3,2
57,63,67,64,3,2
57,62,67,66,3,2
53,62,64,69,3,2
57,63,64,64,3,2
53,63,67,64,3,2
57,63,67,69,3,2
53,63,72,64,3,2
57,62,64,69,3,2
57,62,63,69,3,2
51,62,67,66,3,2
51,63,67,66,3,2
53,62,67,66,3,2
51,63,72,64,3,2
53,62,64,64,3,2
57,62,64,69,3,2
53,62,72,66,3,2
51,63,67,66,3,2
53,63,67,69,3,2
53,62,67,64,3,2
51,63,67,64,3,2
57,63,72,66,3,2
57,63,64,66,3,2
51,62,67,66,3,2
53,63,63,64,3,2
53,62,72,65,3,2
57,62,72,66,3,2
51,62,64,66,3,2
57,63,64,69,3,2
53,63,72,69,3,2
51,63,67,64,3,2
51,62,64,70,3,2
51,63,64,66,3,2
57,63,72,66,3,2
53,63,67,64,3,2
53,63,64,64,3,2
51,63,67,69,3,2
51,63,64,66,3,2
53,63,67,64,3,2
53,62,67,64,3,2
57,63,64,64,3,2
57,63,64,69,3,2
51,62,67,64,3,2
51,63,67,64,3,2
53,63,64,69,3,2
51,62,72,69,3,2
53,62,72,69,3,2
57,63,67,69,3,2
57,63,72,66,3,2
51,63,64,66,3,2
57,63,72,64,3,2
51,63,67,64,3,2
51,63,72,66,3,2
53,62,72,66,3,2
57,63,67,64,3,2
51,63,72,66,3,2
57,63,64,66,3,2
51,63,67,66,3,2
53,63,64,69,3,2
51,63,72,66,3,2
57,63,64,69,3,2
51,62,64,64,3,2
53,63,67,69,3,2
53,63,67,66,3,2
57,62,64,69,3,2
52,63,64,66,3,2
51,62,67,64,3,2
51,63,67,66,3,2
57,62,67,66,3,2
51,62,72,69,3,2
53,63,64,64,3,2
51,62,72,66,3,2
53,63,67,69,3,2
53,63,67,64,3,2
51,62,64,69,3,2
57,63,72,64,3,2
53,63,72,64,3,2
57,62,67,64,3,2
57,63,64,69,3,2
53,63,67,66,3,2
51,63,67,64,3,2
57,62,64,66,3,2
51,63,64,64,3,2
51,63,64,64,3,2
57,62,72,69,3,2
51,63,72,66,3,2
53,62,67,64,3,2
53,63,72,66,3,2
51,63,72,64,3,2
57,63,72,69,3,2
57,63,67,66,3,2
56,63,72,64,3,2
57,63,67,69,3,2
57,63,64,64,3,2
57,62,67,69,3,2
53,62,64,67,3,2
57,63,64,66,3,2
51,63,67,69,3,2
51,63,64,66,3,2
51,62,67,66,3,2
53,63,64,66,3,2
53,62,64,69,3,2
53,63,71,66,3,2
53,63,67,69,3,2
57,63,64,64,3,2
51,63,67,64,3,2
53,63,64,64,3,2
57,63,64,64,3,2
53,63,72,66,3,2
57,62,64,64,3,2
57,63,64,66,3,2
53,62,66,64,3,2
57,62,67,66,3,2
57,62,71,66,3,2
53,62,67,69,3,2
53,62,64,64,3,2
53,63,72,64,3,2
51,63,67,66,3,2
51,63,72,66,3,2
57,63,72,66,3,2
53,63,72,66,3,2
51,63,67,64,3,2
51,63,67,69,3,2
51,62,64,64,3,2
51,63,64,69,3,2
51,63,71,64,3,2
57,63,73,66,3,2
57,63,72,69,3,2
51,63,64,66,3,2
57,70,64,66,4,2
57,70,60,69,4,2
57,68,60,66,4,2
54,60,61,69,4,2
57,70,61,63,4,2
54,68,64,66,4,2
57,68,61,63,4,2
57,68,60,68,4,2
57,70,60,65,4,2
54,70,64,63,4,2
57,68,61,66,4,2
54,60,61,63,4,2
57,59,61,66,4,2
57,70,64,63,4,2
57,60,60,63,4,2
54,68,59,63,4,2
57,60,61,68,4,2
54,60,64,63,4,2
57,68,63,68,4,2
57,68,61,63,4,2
57,59,64,65,4,2
54,59,61,66,4,2
57,70,61,65,4,2
57,59,64,69,4,2
57,70,64,63,4,2
57,60,61,65,4,2
57,59,64,62,4,2
57,60,60,63,4,2
57,60,61,63,4,2
57,68,61,69,4,2
57,59,64,69,4,2
57,60,60,65,4,2
57,60,60,63,4,2
57,60,63,63,4,2
54,70,64,65,4,2
57,60,61,69,4,2
57,68,61,69,4,2
57,68,61,63,4,2
57,71,60,65,4,2
57,70,61,65,4,2
57,60,64,69,4,2
57,68,64,63,4,2
54,68,61,66,4,2
57,68,61,63,4,2
57,60,60,63,4,2
57,68,60,65,4,2
54,68,60,69,4,2
